Date,GiaDieuChinh,Close,ThayDoi,Volume,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,Open,High,Low
2016-10-25,14.95,33400.0,0(0.00 %),0,0,0,0,33400.0,33400.0,33400.0
2016-10-26,14.32,32000.0,-1.4(-4.19 %),2000,64000000,0,0,32000.0,32000.0,32000.0
2016-10-27,14.77,33000.0,1(3.12 %),2000,65400000,0,0,32500.0,33000.0,32500.0
2016-10-28,14.77,33000.0,0.3(0.92 %),100,3300000,0,0,33000.0,33000.0,33000.0
2016-10-31,14.77,33000.0,0(0.00 %),2000,66000000,0,0,33000.0,33000.0,33000.0
2016-11-01,14.99,33500.0,0.5(1.52 %),1700,56950000,0,0,33500.0,33500.0,33500.0
2016-11-02,15.13,33800.0,0.3(0.90 %),100,3380000,0,0,33800.0,33800.0,33800.0
2016-11-03,15.22,34000.0,0.2(0.59 %),200,6800000,0,0,34000.0,34000.0,34000.0
2016-11-04,17.5,39100.0,5.1(15.00 %),200,7360000,0,0,34500.0,39100.0,34500.0
2016-11-07,16.47,36800.0,0(0.00 %),0,0,0,0,36800.0,36800.0,36800.0
2016-11-08,15.22,34000.0,-2.8(-7.61 %),100,3400000,0,0,34000.0,34000.0,34000.0
2016-11-09,17.5,39100.0,5.1(15.00 %),100,3910000,0,0,39100.0,39100.0,39100.0
2016-11-10,15.67,35000.0,-4.1(-10.49 %),500,17500000,0,0,35000.0,35000.0,35000.0
2016-11-11,15.67,35000.0,0(0.00 %),10800,379800000,0,0,36000.0,36000.0,35000.0
2016-11-14,15.22,34000.0,-1.2(-3.41 %),18500,629300000,0,0,35000.0,35000.0,34000.0
2016-11-15,15.22,34000.0,0(0.00 %),0,0,0,0,34000.0,34000.0,34000.0
2016-11-16,15.22,34000.0,0(0.00 %),0,0,0,0,34000.0,34000.0,34000.0
2016-11-17,15.22,34000.0,0(0.00 %),23200,802020000,0,0,35000.0,35000.0,34000.0
2016-11-18,15.67,35000.0,0.4(1.16 %),2500,86000000,0,0,34000.0,35000.0,34000.0
2016-11-21,15.4,34400.0,0(0.00 %),0,0,0,0,34400.0,34400.0,34400.0
2016-11-22,17.41,38900.0,4.5(13.08 %),100,3890000,0,0,38900.0,38900.0,38900.0
2016-11-23,16.11,36000.0,-2.9(-7.46 %),6100,213600000,0,0,35000.0,36000.0,35000.0
2016-11-24,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2016-11-25,15.67,35000.0,0(0.00 %),2400,84000000,0,0,35000.0,35000.0,35000.0
2016-11-28,15.67,35000.0,0(0.00 %),900,31500000,0,0,35000.0,35000.0,35000.0
2016-11-29,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2016-11-30,15.67,35000.0,0(0.00 %),1200,42000000,0,0,35000.0,35000.0,35000.0
2016-12-01,16.11,36000.0,1(2.86 %),4000,144000000,0,0,36000.0,36000.0,36000.0
2016-12-02,17.01,38000.0,2(5.56 %),100,3800000,0,0,38000.0,38000.0,38000.0
2016-12-05,16.11,36000.0,-2(-5.26 %),7900,284400000,0,0,36000.0,36000.0,36000.0
2016-12-06,16.11,36000.0,0(0.00 %),0,0,0,0,36000.0,36000.0,36000.0
2016-12-07,15.67,35000.0,-1(-2.78 %),1000,35000000,0,0,35000.0,35000.0,35000.0
2016-12-08,15.67,35000.0,0(0.00 %),1200,42000000,0,0,35000.0,35000.0,35000.0
2016-12-09,15.71,35100.0,0.1(0.29 %),800,28080000,0,0,35100.0,35100.0,35100.0
2016-12-12,15.71,35100.0,0(0.00 %),4000,140400000,0,0,35100.0,35100.0,35100.0
2016-12-13,15.71,35100.0,0(0.00 %),0,0,0,0,35100.0,35100.0,35100.0
2016-12-14,15.67,35000.0,-0.1(-0.28 %),4000,140000000,0,0,35000.0,35000.0,35000.0
2016-12-15,15.44,34500.0,-0.5(-1.43 %),3000,104500000,0,0,35000.0,35000.0,34500.0
2016-12-16,16.56,37000.0,2.2(6.32 %),1000,37000000,0,0,37000.0,37000.0,37000.0
2016-12-19,17.86,39900.0,2.9(7.84 %),2700,107340000,0,0,37000.0,39900.0,37000.0
2016-12-20,17.81,39800.0,0(0.00 %),6500,259600000,0,0,40000.0,40000.0,39800.0
2016-12-21,17.86,39900.0,0(0.00 %),0,0,0,0,39900.0,39900.0,39900.0
2016-12-22,17.86,39900.0,0(0.00 %),0,0,0,0,39900.0,39900.0,39900.0
2016-12-23,16.56,37000.0,-2.9(-7.27 %),11500,426050000,0,0,37100.0,37100.0,37000.0
2016-12-26,16.65,37200.0,0.2(0.54 %),1500,55800000,0,0,37200.0,37200.0,37200.0
2016-12-27,16.56,37000.0,-0.2(-0.54 %),4900,181300000,0,0,37000.0,37000.0,37000.0
2016-12-28,16.56,37000.0,0(0.00 %),2000,74000000,0,0,37000.0,37000.0,37000.0
2016-12-29,18.71,41800.0,4.8(12.97 %),1800,75240000,0,0,41800.0,41800.0,41800.0
2016-12-30,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-03,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-04,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-05,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-06,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-09,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-10,18.71,41800.0,0(0.00 %),0,0,0,0,41800.0,41800.0,41800.0
2017-01-11,16.61,37100.0,-4.7(-11.24 %),3900,144690000,0,0,37100.0,37100.0,37100.0
2017-01-12,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-13,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-16,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-17,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-18,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-19,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-20,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-23,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-24,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-01-25,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-02-02,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-02-03,16.61,37100.0,0(0.00 %),0,0,0,0,37100.0,37100.0,37100.0
2017-02-06,15.67,35000.0,-2.1(-5.66 %),3800,133000000,0,0,35000.0,35000.0,35000.0
2017-02-07,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-02-08,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-02-09,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-02-10,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-02-13,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-02-14,16.78,37500.0,2.5(7.14 %),3000,112000000,0,0,37000.0,37500.0,37000.0
2017-02-15,16.56,37000.0,-0.3(-0.80 %),7000,259000000,0,0,37000.0,37000.0,37000.0
2017-02-16,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-17,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-20,16.56,37000.0,0(0.00 %),100,3700000,0,0,37000.0,37000.0,37000.0
2017-02-21,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-22,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-23,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-24,16.56,37000.0,0(0.00 %),0,0,0,0,37000.0,37000.0,37000.0
2017-02-27,16.56,37000.0,0(0.00 %),50,1575000,0,0,37000.0,37000.0,37000.0
2017-02-28,15.67,35000.0,-2(-5.41 %),100,3500000,0,0,35000.0,35000.0,35000.0
2017-03-01,15.67,35000.0,0(0.00 %),1100,38500000,0,0,35000.0,35000.0,35000.0
2017-03-02,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-03-03,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-03-06,15.67,35000.0,0(0.00 %),21500,752520000,27700,1113540000,35000.0,35100.0,35000.0
2017-03-07,15.67,35000.0,0(0.00 %),0,0,0,0,35000.0,35000.0,35000.0
2017-03-08,15.17,33900.0,-1.1(-3.14 %),7300,247850000,0,0,35000.0,35000.0,33900.0
2017-03-09,15.62,34900.0,0.9(2.65 %),3000,103800000,0,0,34000.0,34900.0,34000.0
2017-03-10,15.49,34600.0,0(0.00 %),0,0,0,0,34600.0,34600.0,34600.0
2017-03-13,17.46,39000.0,4.4(12.72 %),1900,74580000,0,0,38900.0,39700.0,38900.0
2017-03-14,15.22,34000.0,-5.3(-13.49 %),7350,246446000,0,0,33500.0,34000.0,33500.0
2017-03-15,14.99,33500.0,0(0.00 %),0,0,0,0,33500.0,33500.0,33500.0
2017-03-16,14.99,33500.0,0(0.00 %),0,0,0,0,33500.0,33500.0,33500.0
2017-03-17,16.11,36000.0,2.5(7.46 %),8400,319990000,0,0,38500.0,38500.0,36000.0
2017-03-20,15.44,34500.0,-3.6(-9.45 %),2000,69000000,0,0,34500.0,34500.0,34500.0
2017-03-21,15.22,34000.0,-0.5(-1.45 %),200,6800000,0,0,34000.0,34000.0,34000.0
2017-03-22,15.22,34000.0,0(0.00 %),0,0,0,0,34000.0,34000.0,34000.0
2017-03-23,15.22,34000.0,0(0.00 %),0,0,0,0,34000.0,34000.0,34000.0
2017-03-24,15.22,34000.0,0(0.00 %),0,0,0,0,34000.0,34000.0,34000.0
2017-03-27,15.22,34000.0,0(0.00 %),10,360000,0,0,34000.0,34000.0,34000.0
2017-03-28,15.44,34500.0,0.5(1.47 %),500,17250000,0,0,34500.0,34500.0,34500.0
2017-03-29,15.44,34500.0,0(0.00 %),200,6900000,0,0,34500.0,34500.0,34500.0
2017-03-30,14.82,33100.0,-1.4(-4.06 %),1000,33150000,0,0,33200.0,33200.0,33100.0
2017-03-31,14.86,33200.0,0(0.00 %),500,16630000,0,0,33300.0,33300.0,33200.0
2017-04-03,15.22,34000.0,0.7(2.10 %),1100,37400000,0,0,34000.0,34000.0,34000.0
2017-04-04,14.95,33400.0,-0.6(-1.76 %),1000,33450000,0,0,33500.0,33500.0,33400.0
2017-04-05,14.99,33500.0,0(0.00 %),0,0,0,0,33500.0,33500.0,33500.0
2017-04-07,15.22,34000.0,0.5(1.49 %),1900,64690000,0,0,34100.0,34100.0,34000.0
2017-04-10,15.22,34000.0,0(0.00 %),10,340000,0,0,34000.0,34000.0,34000.0
2017-04-11,14.82,33100.0,-0.9(-2.65 %),2000,67370000,0,0,34000.0,34000.0,33100.0
2017-04-12,15.08,33700.0,0(0.00 %),0,0,0,0,33700.0,33700.0,33700.0
2017-04-13,15.08,33700.0,0(0.00 %),0,0,0,0,33700.0,33700.0,33700.0
2017-04-14,15.08,33700.0,0(0.00 %),0,0,0,0,33700.0,33700.0,33700.0
2017-04-17,13.88,31000.0,-2.7(-8.01 %),700,22980000,0,0,33200.0,33200.0,31000.0
2017-04-18,14.68,32800.0,0(0.00 %),0,0,0,0,32800.0,32800.0,32800.0
2017-04-19,14.77,33000.0,0.2(0.61 %),3200,103640000,0,0,32200.000000000004,33000.0,32000.0
2017-04-20,14.32,32000.0,-0.4(-1.23 %),1500,48150000,0,0,32200.000000000004,32200.000000000004,32000.0
2017-04-21,14.37,32100.0,0(0.00 %),0,0,0,0,32100.0,32100.0,32100.0
2017-04-24,13.43,30000.0,-2.1(-6.54 %),2010,60420000,0,0,30200.0,30200.0,30000.0
2017-04-25,13.43,30000.0,-0.1(-0.33 %),4000,120000000,0,0,30000.0,30000.0,30000.0
2017-04-26,13.43,30000.0,0(0.00 %),0,0,0,0,30000.0,30000.0,30000.0
2017-04-27,13.43,30000.0,0(0.00 %),0,0,0,0,30000.0,30000.0,30000.0
2017-04-28,11.68,26100.0,-3.9(-13.00 %),7500,194890000,0,0,25500.0,26100.0,25500.0
2017-05-03,13.38,29900.0,3.9(15.00 %),3800,113230000,0,0,26700.0,29900.0,26700.0
2017-05-04,14.23,31800.0,2(6.71 %),100,3180000,0,0,31800.0,31800.0,31800.0
2017-05-05,14.14,31600.0,-0.2(-0.63 %),1100,33160000,0,0,30000.0,31600.0,30000.0
2017-05-08,13.88,31000.0,0.9(2.99 %),100,3100000,0,0,31000.0,31000.0,31000.0
2017-05-09,14.68,32800.0,1.8(5.81 %),100,3280000,0,0,32800.0,32800.0,32800.0
2017-05-10,16.47,36800.0,4(12.20 %),1200,39330000,0,0,30000.0,36800.0,30000.0
2017-05-11,14.68,32800.0,0(0.00 %),0,0,0,0,32800.0,32800.0,32800.0
2017-05-12,13.47,30100.0,-2.7(-8.23 %),400,12040000,0,0,30100.0,30100.0,30100.0
2017-05-15,13.43,30000.0,-0.1(-0.33 %),2000,60000000,0,0,30000.0,30000.0,30000.0
2017-05-16,13.43,30000.0,0(0.00 %),0,0,0,0,30000.0,30000.0,30000.0
2017-05-17,13.65,30500.0,0.5(1.67 %),100,3050000,0,0,30500.0,30500.0,30500.0
2017-05-18,13.65,30500.0,0(0.00 %),0,0,0,0,30500.0,30500.0,30500.0
2017-05-19,15.58,34800.0,4.3(14.10 %),100,3480000,0,0,34800.0,34800.0,34800.0
2017-05-22,15.58,34800.0,0(0.00 %),0,0,0,0,34800.0,34800.0,34800.0
2017-05-23,15.58,34800.0,0(0.00 %),0,0,0,0,34800.0,34800.0,34800.0
2017-05-24,15.58,34800.0,0(0.00 %),0,0,0,0,34800.0,34800.0,34800.0
2017-05-25,15.04,33600.0,-1.2(-3.45 %),1500,50380000,0,0,33500.0,33600.0,33500.0
2017-05-26,15.04,33600.0,0(0.00 %),0,0,0,0,33600.0,33600.0,33600.0
2017-05-29,15.04,33600.0,0(0.00 %),0,0,0,0,33600.0,33600.0,33600.0
2017-05-30,15.04,33600.0,0(0.00 %),0,0,0,0,33600.0,33600.0,33600.0
2017-05-31,14.86,33200.0,-0.4(-1.19 %),900,30030000,0,0,33400.0,33500.0,33200.0
2017-06-01,14.95,33400.0,0(0.00 %),0,0,0,0,33400.0,33400.0,33400.0
2017-06-02,14.95,33400.0,0(0.00 %),0,0,0,0,33400.0,33400.0,33400.0
2017-06-05,14.95,33400.0,0(0.00 %),0,0,0,0,33400.0,33400.0,33400.0
2017-06-06,15.44,34500.0,1.1(3.29 %),300,10350000,0,0,34500.0,34500.0,34500.0
2017-06-07,15.44,34500.0,0(0.00 %),0,0,0,0,34500.0,34500.0,34500.0
2017-06-08,17.23,38500.0,4(11.59 %),100,3850000,0,0,38500.0,38500.0,38500.0
2017-06-09,17.9,40000.0,1.5(3.90 %),100,4000000,0,0,40000.0,40000.0,40000.0
2017-06-12,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-13,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-14,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-16,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-19,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-20,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-21,17.9,40000.0,0(0.00 %),0,0,0,0,40000.0,40000.0,40000.0
2017-06-22,18.35,41000.0,1(2.50 %),27000,1083200000,27700,941800000,40000.0,45000.0,35000.0
2017-06-23,18.8,42000.0,1.9(4.74 %),9700,404510000,0,0,43500.0,46100.0,40100.0
2017-06-26,20.54,45900.0,4.2(10.07 %),47640,2052590000,0,0,41000.0,46000.0,41000.0
2017-06-27,22.16,49500.0,6.4(14.85 %),137950,6718368600,0,0,46000.0,49500.0,45500.0
2017-06-28,24.44,54600.0,5.9(12.11 %),149320,7958190000,0,0,56000.0,56000.0,49500.0
2017-06-29,22.83,51000.0,-2.3(-4.32 %),83000,4249950000,0,0,53300.0,55000.0,50000.0
2017-06-30,22.25,49700.0,-1.5(-2.93 %),95100,4705510000,0,0,51500.0,51500.0,47000.0
2017-07-03,22.51,50300.0,0.8(1.62 %),118110,5936005000,0,0,50000.0,52000.0,49400.0
2017-07-04,22.02,49200.0,-1.1(-2.19 %),81500,4018730000,0,0,50500.0,51000.0,48700.0
2017-07-05,22.29,49800.0,0.5(1.01 %),67006,3305379400,0,0,49200.0,49800.0,48800.0
2017-07-06,21.8,48700.0,-0.6(-1.22 %),130007,6375263000,0,0,49900.0,49900.0,48300.0
2017-07-07,21.26,47500.0,-1.5(-3.06 %),56914,2730354600,0,0,49100.0,49100.0,47000.0
2017-07-10,20.59,46000.0,-2(-4.17 %),44800,2075718000,0,0,47900.0,47900.0,45900.0
2017-07-11,20.28,45300.0,-1(-2.16 %),180140,8055820000,0,0,47000.0,47000.0,44000.0
2017-07-12,19.84,25000.0,-0.2(-0.79 %),34740,862473000,0,0,21500.0,27000.0,21500.0
2017-07-13,17.22,21700.0,-3.1(-12.50 %),77790,1700719000,0,0,24000.0,24000.0,21400.0
2017-07-14,15.8,19900.0,-2(-9.13 %),65440,1310383000,0,0,21000.0,21000.0,19500.0
2017-07-17,15.4,19400.0,-0.6(-3.00 %),21650,422990000,0,0,19000.0,20000.0,19000.0
2017-07-18,14.68,18500.0,-1(-5.13 %),38417,714964400,0,0,19400.0,19400.0,18200.0
2017-07-19,15.08,19000.0,0.4(2.15 %),7700,143390000,0,0,18100.0,19000.0,18000.0
2017-07-20,15.48,19500.0,0.9(4.84 %),9411,184659500,0,0,18800.0,20900.0,18700.0
2017-07-21,15.48,19500.0,-0.1(-0.51 %),8249,161049000,0,0,19500.0,20000.0,19000.0
2017-07-24,16.59,20900.0,1.4(7.18 %),162600,3457740000,0,0,20000.0,22400.0,20000.0
2017-07-25,18.65,23500.0,2.2(10.33 %),208507,4755545200,0,0,23200.0,24000.0,21500.0
2017-07-26,17.7,22300.0,-0.5(-2.19 %),159601,3535392900,0,0,23000.0,23000.0,21900.0
2017-07-27,18.65,23500.0,1.3(5.86 %),107460,2429550000,0,0,22200.0,23600.0,21900.0
2017-07-28,19.53,24600.0,2(8.85 %),86330,2120945000,0,0,22600.0,25200.0,22600.0
2017-07-31,18.34,23100.0,-1.5(-6.10 %),71713,1658664200,0,0,24500.0,24500.0,22700.0
2017-08-01,18.26,23000.0,-0.1(-0.43 %),46300,1063330000,0,0,23000.0,23100.0,22800.0
2017-08-02,17.78,22400.0,-0.6(-2.61 %),58624,1320007200,0,0,22800.0,23000.0,22100.0
2017-08-03,16.27,20500.0,-2(-8.89 %),83400,1777710000,0,0,22000.0,22500.0,20500.0
2017-08-04,15.88,20000.0,-1.3(-6.10 %),80587,1619904000,0,0,21300.0,21300.0,19900.0
2017-08-07,15.08,19000.0,-1.1(-5.47 %),92900,1807310000,0,0,20300.0,20300.0,19000.0
2017-08-08,15.0,18900.0,-0.6(-3.08 %),75310,1440255000,0,0,19500.0,20000.0,18800.0
2017-08-09,15.08,19000.0,-0.1(-0.52 %),93800,1791080000,0,0,19500.0,19900.0,19000.0
2017-08-10,15.08,19000.0,-0.1(-0.52 %),74228,1410474800,0,0,19100.0,19100.0,18600.0
2017-08-11,14.68,18500.0,-0.5(-2.63 %),36510,684400000,0,0,19200.0,19200.0,18500.0
2017-08-14,14.13,17800.0,-0.9(-4.81 %),78700,1417420000,0,0,18500.0,18500.0,17800.0
2017-08-15,14.05,17700.0,-0.3(-1.67 %),63401,1117047800,0,0,18000.0,18000.0,17300.0
2017-08-16,13.41,16900.0,-0.7(-3.98 %),135907,2317311800,0,0,17400.0,17500.0,16500.0
2017-08-17,13.34,16800.0,-0.3(-1.75 %),70880,1203751700,0,0,17100.0,17900.0,16800.0
2017-08-18,13.1,16500.0,-0.5(-2.94 %),43300,714480000,0,0,16900.0,16900.0,16300.0
2017-08-21,13.49,17000.0,0.5(3.03 %),156910,2667240000,0,0,16800.0,17200.0,16500.0
2017-08-22,13.57,17100.0,0.1(0.59 %),78300,1337580000,0,0,17200.0,17500.0,17000.0
2017-08-23,13.89,17500.0,0.4(2.34 %),22800,387260000,0,0,17100.0,17500.0,16900.0
2017-08-24,14.13,17800.0,0.8(4.71 %),65500,1148190000,0,0,17100.0,18000.0,17000.0
2017-08-25,15.95,20100.0,2.6(14.86 %),297590,5911640000,0,0,17700.0,20100.0,17600.0
2017-08-28,16.75,21100.0,1.2(6.03 %),140383,2960046600,0,0,20200.0,21800.0,20200.0
2017-08-29,15.88,20000.0,-1.1(-5.21 %),91600,1889860000,0,0,21200.0,21300.0,19800.0
2017-08-30,15.24,19200.0,-1.4(-6.80 %),67335,1291110000,0,0,20000.0,20000.0,18000.0
2017-08-31,15.24,19200.0,0(0.00 %),22365,421814000,0,0,20000.0,20000.0,18600.0
2017-09-01,15.4,19400.0,0.5(2.65 %),38525,739894000,0,0,18800.0,19800.0,18600.0
2017-09-05,15.24,19200.0,0(0.00 %),73035,1397381000,0,0,19400.0,19700.0,18900.0
2017-09-06,15.16,19100.0,0(0.00 %),51085,967626500,0,0,19200.0,19200.0,18500.0
2017-09-07,15.08,19000.0,0.1(0.53 %),36260,685751800,0,0,19200.0,19200.0,18900.0
2017-09-08,15.16,19100.0,0.2(1.06 %),43000,814790000,0,0,19000.0,19200.0,18800.0
2017-09-12,14.76,18600.0,-0.2(-1.06 %),15800,294560000,0,0,18900.0,18900.0,18500.0
2017-09-13,14.84,18700.0,0.1(0.54 %),19120,353990000,0,0,18500.0,18700.0,18400.0
2017-09-14,15.24,19200.0,0.7(3.78 %),38700,742280000,0,0,18700.0,19500.0,18600.0
2017-09-15,15.08,19000.0,-0.2(-1.04 %),13400,256300000,0,0,19600.0,19600.0,19000.0
2017-09-18,15.0,18900.0,-0.2(-1.05 %),11900,224380000,0,0,18800.0,19000.0,18800.0
2017-09-19,15.0,18900.0,0(0.00 %),17400,324740000,0,0,18900.0,18900.0,18600.0
2017-09-20,14.92,18800.0,0.1(0.53 %),39800,745390000,0,0,18900.0,19000.0,18600.0
