Date,GiaDieuChinh,Close,ThayDoi,Volume,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,Open,High,Low
2015-11-24,1.57,22800.0,-2.5(-9.88 %),100,2280000,0,0,22800.0,22800.0,22800.0
2015-11-25,1.58,23000.0,0.2(0.88 %),500,10620000,0,0,20800.0,23000.0,20800.0
2015-11-26,1.74,25300.0,2.3(10.00 %),100,2530000,0,0,25300.0,25300.0,25300.0
2015-11-27,1.74,25300.0,0(0.00 %),0,0,0,0,25300.0,25300.0,25300.0
2015-11-30,1.58,23000.0,-2.3(-9.09 %),600,15720000,0,0,23000.0,23000.0,23000.0
2015-12-01,1.47,21300.0,-1.7(-7.39 %),100,2130000,0,0,21300.0,21300.0,21300.0
2015-12-02,1.47,21300.0,0(0.00 %),0,0,0,0,21300.0,21300.0,21300.0
2015-12-03,1.6,23300.0,2(9.39 %),600,11930000,0,0,19200.0,23300.0,19200.0
2015-12-04,1.6,23300.0,0(0.00 %),0,0,0,0,23300.0,23300.0,23300.0
2015-12-07,1.65,23900.0,0.6(2.58 %),200,4780000,0,0,23900.0,23900.0,23900.0
2015-12-08,1.5,21800.0,-2.1(-8.79 %),600,15280000,0,0,21800.0,21800.0,21800.0
2015-12-09,1.51,22000.0,0.2(0.92 %),11000,242000000,0,0,22000.0,22000.0,22000.0
2015-12-10,1.51,22000.0,0(0.00 %),18200,400440000,0,0,22400.0,22400.0,22000.0
2015-12-11,1.58,22900.0,0.9(4.09 %),600,12190000,0,0,19800.0,22900.0,19800.0
2015-12-14,1.58,22900.0,0(0.00 %),0,0,0,0,22900.0,22900.0,22900.0
2015-12-15,1.65,24000.0,1.1(4.80 %),600,14090000,0,0,23000.0,24900.0,23000.0
2015-12-16,1.65,24000.0,0(0.00 %),500,13200000,0,0,24000.0,24000.0,24000.0
2015-12-17,1.65,24000.0,0(0.00 %),0,0,0,0,24000.0,24000.0,24000.0
2015-12-18,1.65,24000.0,0(0.00 %),0,0,0,0,24000.0,24000.0,24000.0
2015-12-21,1.65,23900.0,-0.1(-0.42 %),600,13190000,0,0,21600.0,23900.0,21600.0
2015-12-22,1.65,23900.0,0(0.00 %),0,0,0,0,23900.0,23900.0,23900.0
2015-12-23,1.61,23400.0,-0.5(-2.09 %),2400,55240000,0,0,23000.0,23400.0,23000.0
2015-12-24,1.71,24900.0,1.5(6.41 %),500,12450000,0,0,24900.0,24900.0,24900.0
2015-12-25,1.64,23800.0,-1.1(-4.42 %),2900,69300000,0,0,24000.0,24000.0,23800.0
2015-12-28,1.62,23600.0,-0.2(-0.84 %),1600,37910000,37,795500,23700.0,23700.0,23600.0
2015-12-29,1.61,23400.0,-0.2(-0.85 %),2100,49360000,0,0,23700.0,23700.0,23400.0
2015-12-30,1.72,25000.0,1.6(6.84 %),4900,116260000,0,0,23400.0,25000.0,23300.0
2015-12-31,1.29,22500.0,-2(-9.66 %),12300,267630000,0,0,22500.0,22500.0,22500.0
2016-01-04,1.41,17000.0,-1.7(-9.09 %),100,1700000,43908,742045200,17000.0,17000.0,17000.0
2016-01-05,1.41,17000.0,0(0.00 %),0,0,0,0,17000.0,17000.0,17000.0
2016-01-06,1.35,16300.0,-0.7(-4.12 %),3800,62020000,0,0,16900.0,16900.0,16300.0
2016-01-07,1.35,16300.0,0(0.00 %),0,0,0,0,16300.0,16300.0,16300.0
2016-01-08,1.48,17900.0,1.6(9.82 %),100,1790000,0,0,17900.0,17900.0,17900.0
2016-01-11,1.48,17900.0,0(0.00 %),0,0,0,0,17900.0,17900.0,17900.0
2016-01-12,1.48,17900.0,0(0.00 %),0,0,0,0,17900.0,17900.0,17900.0
2016-01-13,1.36,16500.0,-1.4(-7.82 %),700,11430000,0,0,16300.0,16500.0,16300.0
2016-01-14,1.24,15000.0,-1.5(-9.09 %),2000,30420000,0,0,14900.0,15500.0,14900.0
2016-01-15,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-01-18,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-01-19,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-01-20,1.24,15000.0,0(0.00 %),1000,15000000,31695,522967500,15000.0,15000.0,15000.0
2016-01-21,1.31,15900.0,0.9(6.00 %),3500,53350000,225000,3712500000,15100.0,15900.0,15000.0
2016-01-22,1.43,17300.0,1.4(8.81 %),400,6500000,0,0,15200.0,17300.0,15200.0
2016-01-25,1.3,15700.0,-1.6(-9.25 %),1300,20310000,0,0,15700.0,15700.0,15600.0
2016-01-26,1.22,14800.0,-0.9(-5.73 %),1500,24420000,0,0,16000.0,16900.0,14800.0
2016-01-27,1.34,16200.0,1.4(9.46 %),300,4860000,33,442200,16200.0,16200.0,16200.0
2016-01-28,1.34,16200.0,0(0.00 %),0,0,0,0,16200.0,16200.0,16200.0
2016-01-29,1.35,16300.0,0.1(0.62 %),7000,114100000,0,0,16300.0,16300.0,16300.0
2016-02-01,1.35,16300.0,0(0.00 %),33,485100,0,0,16300.0,16300.0,16300.0
2016-02-02,1.29,15600.0,-0.7(-4.29 %),200,3030000,0,0,14700.0,15600.0,14700.0
2016-02-03,1.24,15000.0,-0.6(-3.85 %),2600,38310000,0,0,14500.0,15600.0,14500.0
2016-02-04,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-05,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-15,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-16,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-17,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-18,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-19,1.24,15000.0,0(0.00 %),2000,30000000,0,0,15000.0,15000.0,15000.0
2016-02-22,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-23,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-24,1.24,15000.0,0(0.00 %),0,0,0,0,15000.0,15000.0,15000.0
2016-02-25,1.2,14500.0,-0.5(-3.33 %),500,7250000,0,0,14500.0,14500.0,14500.0
2016-02-26,1.2,14500.0,0(0.00 %),0,0,0,0,14500.0,14500.0,14500.0
2016-02-29,1.24,15000.0,0.5(3.45 %),2000,30000000,0,0,15000.0,15000.0,15000.0
2016-03-01,1.29,15600.0,0.6(4.00 %),1900,29540000,0,0,15500.0,15600.0,15500.0
2016-03-02,1.41,17000.0,1.4(8.97 %),4100,66690000,0,0,15800.0,17000.0,15800.0
2016-03-03,1.45,17500.0,0.5(2.94 %),3100,54180000,0,0,16800.0,17500.0,16800.0
2016-03-04,1.45,17500.0,0(0.00 %),400,7000000,0,0,17500.0,17500.0,17500.0
2016-03-07,1.48,17900.0,0.4(2.29 %),1000,17720000,0,0,17900.0,17900.0,17500.0
2016-03-08,1.48,17900.0,0(0.00 %),0,0,0,0,17900.0,17900.0,17900.0
2016-03-09,1.45,17500.0,-0.4(-2.23 %),2800,48120000,0,0,17200.0,17500.0,17000.0
2016-03-10,1.45,17500.0,0(0.00 %),1600,28030000,0,0,17600.0,17600.0,17500.0
2016-03-11,1.41,17000.0,-0.5(-2.86 %),3000,51000000,0,0,17000.0,17000.0,17000.0
2016-03-14,1.41,17000.0,0(0.00 %),0,0,0,0,17000.0,17000.0,17000.0
2016-03-15,1.45,17500.0,0.5(2.94 %),500,8750000,0,0,17500.0,17500.0,17500.0
2016-03-16,1.45,17500.0,0(0.00 %),0,0,0,0,17500.0,17500.0,17500.0
2016-03-17,1.45,17500.0,0(0.00 %),2100,36750000,0,0,17500.0,17500.0,17500.0
2016-03-18,1.46,17600.0,0.1(0.57 %),800,14080000,0,0,17600.0,17600.0,17600.0
2016-03-21,1.53,18500.0,0.9(5.11 %),300,5410000,0,0,17800.0,18500.0,17800.0
2016-03-22,1.53,18500.0,0(0.00 %),0,0,0,0,18500.0,18500.0,18500.0
2016-03-23,1.41,17000.0,-1.5(-8.11 %),2500,46100000,0,0,18500.0,18500.0,17000.0
2016-03-24,1.36,16500.0,-0.5(-2.94 %),1000,16500000,0,0,16500.0,16500.0,16500.0
2016-03-25,1.36,16500.0,0(0.00 %),0,0,0,0,16500.0,16500.0,16500.0
2016-03-28,1.36,16500.0,0(0.00 %),0,0,0,0,16500.0,16500.0,16500.0
2016-03-29,1.49,18000.0,1.5(9.09 %),200,3600000,0,0,18000.0,18000.0,18000.0
2016-03-30,1.45,17500.0,-0.5(-2.78 %),1700,29400000,0,0,17000.0,17500.0,17000.0
2016-03-31,1.46,17600.0,0.1(0.57 %),5700,101920000,0,0,17600.0,18000.0,17600.0
2016-04-01,1.36,16500.0,-1.1(-6.25 %),400,7090000,0,0,18000.0,18200.0,16500.0
2016-04-04,1.41,17000.0,0.5(3.03 %),200,3400000,0,0,17000.0,17000.0,17000.0
2016-04-05,1.5,18100.0,1.1(6.47 %),6000,106060000,0,0,17500.0,18300.0,17500.0
2016-04-06,1.65,19900.0,1.8(9.94 %),5500,104870000,0,0,18300.0,19900.0,18300.0
2016-04-07,1.65,20000.0,0.1(0.50 %),5900,117250000,0,0,18500.0,20000.0,18500.0
2016-04-08,1.65,20000.0,0(0.00 %),0,0,0,0,20000.0,20000.0,20000.0
2016-04-11,1.57,19000.0,-1(-5.00 %),2900,56600000,0,0,19500.0,20000.0,19000.0
2016-04-12,1.56,18900.0,-0.1(-0.53 %),2950,54940000,0,0,17500.0,19000.0,17500.0
2016-04-13,1.53,18500.0,-0.4(-2.12 %),100,1850000,0,0,18500.0,18500.0,18500.0
2016-04-14,1.65,20000.0,1.5(8.11 %),4900,97780000,23,384100,18600.0,20000.0,18600.0
2016-04-15,1.65,19900.0,-0.1(-0.50 %),1000,19900000,0,0,19900.0,19900.0,19900.0
2016-04-19,1.65,19900.0,0(0.00 %),0,0,0,0,19900.0,19900.0,19900.0
2016-04-20,1.65,20000.0,0.1(0.50 %),13617,272088500,0,0,20000.0,20600.0,19700.0
2016-04-21,1.78,21500.0,1.5(7.50 %),100,2150000,95,1710000,21500.0,21500.0,21500.0
2016-04-22,1.65,20000.0,-1.5(-6.98 %),6000,120000000,0,0,20000.0,20000.0,20000.0
2016-04-25,1.82,22000.0,2(10.00 %),23100,500280000,0,0,20000.0,22000.0,20000.0
2016-04-26,1.98,24000.0,2(9.09 %),26899,642957000,0,0,23800.0,24200.0,23300.0
2016-04-27,1.98,24000.0,0(0.00 %),30500,733340000,0,0,24200.0,24200.0,24000.0
2016-04-28,2.18,26400.0,2.4(10.00 %),18663,447390000,0,0,23600.0,26400.0,21600.0
2016-04-29,1.97,23800.0,-2.6(-9.85 %),23000,547400000,0,0,23800.0,23800.0,23800.0
2016-05-04,2.11,25500.0,1.7(7.14 %),13900,345220000,0,0,24000.0,25500.0,24000.0
2016-05-05,2.03,24500.0,-1(-3.92 %),58499,1423477000,0,0,25000.0,25500.0,24000.0
2016-05-06,2.07,25000.0,0.5(2.04 %),10900,271680000,0,0,24500.0,25000.0,24500.0
2016-05-09,2.07,25000.0,0(0.00 %),32100,773110000,0,0,25000.0,25000.0,24000.0
2016-05-10,2.06,24900.0,-0.1(-0.40 %),100,2490000,0,0,24900.0,24900.0,24900.0
2016-05-11,2.04,24700.0,-0.2(-0.80 %),300,7270000,0,0,24400.0,24700.0,23600.0
2016-05-12,2.02,24400.0,-0.3(-1.21 %),26200,618480000,0,0,24500.0,24500.0,23500.0
2016-05-13,2.02,24400.0,0(0.00 %),14300,344320000,40,920000,24400.0,24800.0,23900.0
2016-05-16,1.98,23900.0,-0.5(-2.05 %),6500,155400000,0,0,24000.0,24000.0,23900.0
2016-05-17,1.98,24000.0,0.1(0.42 %),58600,1410330000,0,0,23900.0,24500.0,23900.0
2016-05-18,1.98,24000.0,0(0.00 %),47700,1144860000,0,0,24100.0,24100.0,24000.0
2016-05-19,2.02,24400.0,0.4(1.67 %),37400,897690000,0,0,24100.0,24400.0,24000.0
2016-05-20,1.98,24000.0,-0.4(-1.64 %),4500,108000000,0,0,24000.0,24000.0,24000.0
2016-05-23,1.97,23800.0,-0.2(-0.83 %),24850,600080000,0,0,24300.0,24500.0,23500.0
2016-05-24,1.98,24000.0,0.2(0.84 %),45400,1103220000,0,0,23800.0,25000.0,23800.0
2016-05-25,2.11,25500.0,1.5(6.25 %),15611,388204000,0,0,24400.0,25500.0,24000.0
2016-05-26,2.11,25500.0,0(0.00 %),2400,61050000,0,0,26000.0,26000.0,25100.0
2016-05-27,2.13,25800.0,0.3(1.18 %),18300,466340000,0,0,25000.0,25900.0,25000.0
2016-05-30,2.12,25600.0,-0.2(-0.78 %),11400,285800000,0,0,25000.0,25600.0,25000.0
2016-05-31,2.09,25300.0,-0.3(-1.17 %),7600,191480000,0,0,25000.0,25500.0,25000.0
2016-06-01,2.3,27800.0,2.5(9.88 %),64000,1739770000,0,0,25500.0,27800.0,25500.0
2016-06-02,2.52,30500.0,2.7(9.71 %),12566,362456600,0,0,27500.0,30500.0,27000.0
2016-06-03,2.56,31000.0,0.5(1.64 %),12300,369620000,0,0,30300.0,31200.0,29500.0
2016-06-06,2.47,29900.0,-1.1(-3.55 %),24200,707090000,0,0,29000.0,30600.0,29000.0
2016-06-07,2.33,28200.0,-1.7(-5.69 %),38400,1105840000,0,0,29000.0,29900.0,28200.0
2016-06-08,2.34,28300.0,0.1(0.35 %),38000,1072520000,0,0,28200.0,28700.0,27900.0
2016-06-09,2.56,31000.0,2.7(9.54 %),93566,2860130000,50,1450000,29500.0,31100.0,28500.0
2016-06-10,2.65,32000.0,1(3.23 %),44300,1381440000,0,0,31000.0,32000.0,31000.0
2016-06-13,2.56,31000.0,-1(-3.12 %),30840,966130000,0,0,30300.0,33000.0,29900.0
2016-06-14,2.56,30900.0,-0.1(-0.32 %),17600,539060000,32000,892800000,30900.0,30900.0,30500.0
2016-06-15,2.78,33600.0,2.7(8.74 %),92700,3007370000,60,1680000,30500.0,33700.0,30000.0
2016-06-16,2.85,34500.0,0.9(2.68 %),66600,2317790000,0,0,33700.0,36000.0,33600.0
2016-06-17,3.05,36900.0,2.4(6.96 %),47361,1704335500,86,2693400,34500.0,37000.0,34500.0
2016-06-20,3.02,36500.0,-0.4(-1.08 %),19300,696170000,39,1298700,37500.0,37500.0,35500.0
2016-06-21,2.88,34800.0,-1.7(-4.66 %),57066,2009610400,0,0,35600.0,36400.0,34500.0
2016-06-22,2.98,36000.0,1.2(3.45 %),55300,1972320000,10,315000,34800.0,36500.0,34800.0
2016-06-23,3.13,37900.0,1.9(5.28 %),54100,2020890000,62,2008800,36000.0,38000.0,36000.0
2016-06-24,2.98,36000.0,-1.9(-5.01 %),84500,3008250000,0,0,37900.0,38500.0,34200.0
2016-06-27,2.98,36000.0,0(0.00 %),24499,875967600,0,0,35800.0,36200.0,35000.0
2016-06-28,2.9,35100.0,-0.9(-2.50 %),71300,2506320000,0,0,35000.0,35500.0,35000.0
2016-06-29,2.94,35500.0,0.4(1.14 %),167300,5962560000,86,2752000,35100.0,36100.0,35100.0
2016-06-30,2.9,35100.0,-0.4(-1.13 %),39700,1405760000,0,0,36000.0,36000.0,35100.0
2016-07-01,2.97,35900.0,0.8(2.28 %),75627,2701045000,0,0,36000.0,36000.0,35000.0
2016-07-04,2.95,35700.0,-0.2(-0.56 %),126100,4494790000,25,810000,36000.0,36100.0,35400.0
2016-07-05,2.94,35500.0,-0.2(-0.56 %),67150,2384779800,0,0,35700.0,35700.0,35400.0
2016-07-06,2.89,34900.0,-0.6(-1.69 %),48298,1684586000,22,726000,35000.0,35400.0,34700.0
2016-07-07,2.93,35400.0,0.5(1.43 %),78659,2724777500,0,0,34700.0,35500.0,34000.0
2016-07-08,3.04,36800.0,1.4(3.95 %),120030,4346310000,0,0,35600.0,37100.0,35500.0
2016-07-11,3.0,36300.0,-0.5(-1.36 %),178400,6567370000,0,0,36500.0,37100.0,36100.0
2016-07-12,2.95,35700.0,-0.6(-1.65 %),21800,775860000,0,0,36000.0,36200.0,35300.0
2016-07-13,2.99,36200.0,0.5(1.40 %),43087,1560515000,0,0,36500.0,36600.0,35500.0
2016-07-14,2.94,35500.0,-0.7(-1.93 %),58500,2094230000,0,0,36200.0,36400.0,35500.0
2016-07-15,2.82,34100.0,-1.4(-3.94 %),57000,1951170000,0,0,35400.0,35400.0,34100.0
2016-07-18,2.83,34200.0,0.1(0.29 %),17300,591010000,0,0,34900.0,34900.0,34100.0
2016-07-19,2.89,34900.0,0.7(2.05 %),14720,505406000,98,3018400,34400.0,35000.0,34000.0
2016-07-20,2.82,34100.0,-0.8(-2.29 %),48100,1640440000,0,0,34800.0,34800.0,33700.0
2016-07-21,2.73,33000.0,-1.1(-3.23 %),24920,834514000,0,0,34200.0,34200.0,32800.0
2016-07-22,2.51,30300.0,-2.7(-8.18 %),35800,1126790000,2,70000,33000.0,33000.0,30000.0
2016-07-25,2.48,30000.0,-0.3(-0.99 %),29600,889880000,0,0,30300.0,30300.0,30000.0
2016-07-26,2.47,29900.0,-0.1(-0.33 %),9900,296540000,0,0,30000.0,30000.0,29800.0
2016-07-27,2.52,30500.0,0.6(2.01 %),14205,426565000,0,0,29900.0,30600.0,29900.0
2016-07-28,2.49,30100.0,-0.4(-1.31 %),26800,804840000,0,0,30400.0,30400.0,29900.0
2016-07-29,2.5,30200.0,0.1(0.33 %),6800,204430000,0,0,30000.0,30200.0,30000.0
2016-08-01,2.46,29800.0,-0.4(-1.32 %),12300,366810000,0,0,30000.0,30000.0,29800.0
2016-08-02,2.25,27200.0,-2.6(-8.72 %),13000,376180000,0,0,29600.0,29600.0,27000.0
2016-08-03,2.27,27500.0,0.3(1.10 %),81405,2224626500,0,0,27200.0,27600.0,27000.0
2016-08-04,2.28,27600.0,0.1(0.36 %),12000,331310000,0,0,27500.0,27700.0,27500.0
2016-08-05,2.27,27500.0,-0.1(-0.36 %),27300,747100000,0,0,27500.0,27500.0,27100.0
2016-08-08,2.23,27000.0,-0.5(-1.82 %),7967,213801600,0,0,27300.0,27300.0,26600.0
2016-08-09,2.23,27000.0,0(0.00 %),15400,415800000,0,0,27000.0,27000.0,27000.0
2016-08-10,2.36,28500.0,1.5(5.56 %),49100,1375970000,0,0,27100.0,29700.0,27100.0
2016-08-11,2.41,29200.0,0.7(2.46 %),27702,798628600,0,0,28300.0,29300.0,28300.0
2016-08-12,2.44,29500.0,0.3(1.03 %),19300,561610000,0,0,29000.0,29500.0,28800.0
