Date,GiaDieuChinh,Close,ThayDoi,Volume,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,Open,High,Low
2017-04-14,14.6,19000,-0.6(-3.06 %),6540,128000000,0,0,18250,20900,18250
2017-04-17,13.6,17700,-1.3(-6.84 %),1070,19000000,0,0,20000,20000,17700
2017-04-18,13.06,17000,-0.7(-3.95 %),3240,54000000,0,0,16500,17000,16500
2017-04-19,12.18,15850,-1.15(-6.76 %),11020,175000000,0,0,17900,17900,15850
2017-04-20,12.45,16200,0.35(2.21 %),660,10000000,0,0,15500,16900,15500
2017-04-21,11.68,15200,-1(-6.17 %),860,14000000,0,0,16500,17200,15200
2017-04-24,12.14,15800,0.6(3.95 %),1750,25000000,0,0,14200,15900,14150
2017-04-25,11.91,15500,-0.3(-1.90 %),4490,66000000,0,0,15500,15500,14700
2017-04-26,11.14,14500,-1(-6.45 %),120,2000000,0,0,14500,15400,14500
2017-04-27,10.37,13500,-1(-6.90 %),4070,55000000,0,0,13500,13500,13500
2017-04-28,10.68,13900,0.4(2.96 %),480,6000000,0,0,13500,13900,12600
