Date,GiaDieuChinh,Close,ThayDoi,Volume,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,Open,High,Low
2011-02-10,9.07,43900.0,0.6(1.39 %),146800,6389180000,126000,5481000000,43300.0,44600.0,42700.0
2011-02-11,9.09,44000.0,0.5(1.15 %),62400,2729420000,36000,1566000000,43100.0,44200.0,43100.0
2011-02-14,9.51,46000.0,2.3(5.26 %),216000,9803270000,90000,3960000000,44200.0,46700.0,43700.0
2011-02-15,9.94,48100.0,2.7(5.95 %),137300,6514350000,65000,2990000000,48500.0,48500.0,46000.0
2011-02-16,10.04,48600.0,1.2(2.53 %),63300,3108030000,30000,1470000000,48500.0,50000.0,48500.0
2011-02-17,10.21,49400.0,0.3(0.61 %),106100,5198090000,101000,4949000000,51000.0,51000.0,48100.0
2011-02-18,10.06,48700.0,-0.3(-0.61 %),153500,7449120000,97600,4664160000,49500.0,49500.0,48000.0
2011-02-21,9.34,45200.0,-3.3(-6.80 %),416700,18964750000,20000,910000000,47100.0,48400.0,45200.0
2011-02-22,8.99,43500.0,-2(-4.40 %),186700,8052200000,110000,4741000000,45000.0,46500.0,42400.0
2011-02-23,9.3,45000.0,1.9(4.41 %),90300,3999960000,115000,5060000000,44000.0,45000.0,43300.0
2011-02-24,8.82,42700.0,-1.6(-3.61 %),168200,7132050000,84000,3642100000,44000.0,44000.0,41400.0
2011-02-25,8.91,43100.0,0.7(1.65 %),45800,1966540000,40000,1724000000,42500.0,43400.0,42400.0
2011-02-28,8.87,42900.0,0(0.00 %),40700,1774750000,110000,4807000000,43500.0,45000.0,42800.0
2011-03-01,8.87,42900.0,-0.7(-1.61 %),29200,1250010000,120000,5102500000,43000.0,43400.0,42000.0
2011-03-02,8.25,39900.0,-2.9(-6.78 %),140800,5681810000,84000,3612700000,42000.0,42000.0,39900.0
2011-03-03,7.77,37600.0,-2.8(-6.93 %),153100,5783030000,47000,1778000000,37700.0,38800.0,37600.0
2011-03-04,8.06,39000.0,1.2(3.17 %),114700,4510150000,30000,1211500000,35200.0,40000.0,35200.0
2011-03-07,8.62,41700.0,2.4(6.11 %),153300,6360090000,5000,209500000,40000.0,41900.0,40000.0
2011-03-08,8.87,42900.0,1.4(3.37 %),152000,6566780000,45000,1935000000,41600.0,43800.0,41600.0
2011-03-09,8.62,41700.0,-1.5(-3.47 %),38500,1598140000,20400,898700000,42900.0,43400.0,40200.0
2011-03-10,9.03,43700.0,2.2(5.30 %),164700,7087990000,5000,217500000,41500.0,43800.0,41500.0
2011-03-11,8.93,43200.0,0.2(0.47 %),128100,5609790000,25000,1087500000,43500.0,44300.0,43000.0
2011-03-14,8.68,42000.0,-1.8(-4.11 %),112800,4917930000,35000,1515500000,43800.0,45000.0,41200.0
2011-03-15,8.39,40600.0,-3(-6.88 %),77500,3175210000,41200,1733750000,42200.0,42500.0,40600.0
2011-03-16,8.47,41000.0,0(0.00 %),70200,2911430000,59700,2477550000,41200.0,41700.0,40100.0
2011-03-17,8.45,40900.0,-0.6(-1.45 %),105900,4506510000,44900,1935190000,41000.0,43800.0,40100.0
2011-03-18,8.47,41000.0,-1.6(-3.76 %),33700,1374460000,150500,6598890000,40500.0,42300.0,40300.0
2011-03-21,8.27,40000.0,-0.8(-1.96 %),53000,2155720000,37000,1572500000,41000.0,41900.0,40000.0
2011-03-22,8.14,39400.0,-1.3(-3.19 %),40100,1604200000,122100,5230820000,40100.0,40900.0,39100.0
2011-03-23,8.27,40000.0,0(0.00 %),33700,1339290000,103700,4438360000,39900.0,40100.0,39200.0
2011-03-24,8.25,39900.0,0.2(0.50 %),50000,1998030000,155700,6347140000,39900.0,40400.0,39500.0
2011-03-25,8.2,39700.0,-0.3(-0.75 %),84700,3341260000,5000,205000000,39900.0,39900.0,38900.0
2011-03-28,8.41,40700.0,1.3(3.30 %),111500,4541610000,19900,815900000,39400.0,40900.0,39400.0
2011-03-29,8.2,39700.0,-1(-2.46 %),157100,6424440000,5000,200000000,40700.0,41600.0,39000.0
2011-03-30,8.04,38900.0,-2(-4.89 %),13400,522410000,168600,6934220000,40300.0,40300.0,38800.0
2011-03-31,8.25,39900.0,0.9(2.31 %),71900,2886330000,41000,1633300000,39100.0,40900.0,39000.0
2011-04-01,8.2,39700.0,-0.4(-1.00 %),120100,4824220000,15000,599000000,39500.0,40800.0,39100.0
2011-04-04,8.06,39000.0,-1.2(-2.99 %),71200,2814660000,70000,2772000000,40300.0,40300.0,39000.0
2011-04-05,7.91,38300.0,-1.2(-3.04 %),244400,9474450000,0,0,39100.0,39600.0,38300.0
2011-04-06,7.94,38400.0,-0.4(-1.03 %),174100,6642670000,0,0,38800.0,39000.0,37000.0
2011-04-07,7.89,38200.0,0(0.00 %),46500,1733750000,86500,3304300000,38200.0,38900.0,37100.0
2011-04-08,7.71,37300.0,0(0.00 %),34100,1272460000,134400,5016620000,37200.0,37800.0,37200.0
2011-04-13,7.73,37400.0,0.1(0.27 %),328000,12404330000,10000,399000000,36500.0,38900.0,36500.0
2011-04-14,7.77,37600.0,-0.2(-0.53 %),140000,5209300000,38000,1520000000,37400.0,37800.0,36800.0
2011-04-15,7.79,37700.0,0.5(1.34 %),97300,3695620000,35300,1376700000,37200.0,38400.0,37200.0
2011-04-18,7.73,37400.0,-0.6(-1.58 %),118900,4555800000,28000,1078000000,38000.0,38500.0,37400.0
2011-04-19,7.75,37500.0,-0.8(-2.09 %),74700,2843390000,74000,2819400000,37700.0,38300.0,37500.0
2011-04-20,7.81,37800.0,-0.3(-0.79 %),14400,541500000,45200,1699520000,37800.0,38100.0,36900.0
2011-04-21,7.67,37100.0,-0.5(-1.33 %),82900,3115390000,19300,725680000,37600.0,37800.0,36200.0
2011-04-22,7.65,37000.0,-0.6(-1.60 %),42800,1573730000,100300,3861550000,37500.0,37500.0,36300.0
2011-04-25,7.63,36900.0,0.1(0.27 %),194400,7210190000,7900,292300000,36700.0,37600.0,36700.0
2011-04-26,7.6,36800.0,-0.3(-0.81 %),28000,1032870000,44500,1646500000,37500.0,37500.0,36200.0
2011-04-27,7.36,35600.0,-1.3(-3.52 %),42100,1534130000,65000,2470000000,36900.0,37100.0,35500.0
2011-04-28,7.17,34700.0,-1.7(-4.67 %),80300,2850210000,70200,2555280000,36000.0,36000.0,34700.0
2011-04-29,7.23,35000.0,-0.5(-1.41 %),126600,4510250000,64000,2275000000,35500.0,35800.0,35000.0
2011-05-04,7.38,35700.0,0.1(0.28 %),19600,706790000,0,0,36000.0,37000.0,35600.0
2011-05-05,7.23,35000.0,-1.1(-3.05 %),25700,906190000,0,0,35500.0,36000.0,35000.0
2011-05-06,7.23,35000.0,-0.3(-0.85 %),9200,321910000,0,0,35000.0,35000.0,34800.0
2011-05-09,7.13,34500.0,-0.5(-1.43 %),39800,1368530000,0,0,35000.0,35000.0,34000.0
2011-05-10,7.13,34500.0,0.1(0.29 %),6100,210010000,14500,522000000,34500.0,34500.0,34000.0
2011-05-11,6.92,33500.0,-0.9(-2.62 %),12900,436710000,0,0,34500.0,34800.0,33500.0
2011-05-12,6.53,31600.0,-2.3(-6.78 %),90500,2884820000,0,0,32800.0,33000.0,31600.0
2011-05-13,6.61,32000.0,0.1(0.31 %),2000,63930000,0,0,31900.0,32000.0,31900.0
2011-05-16,6.16,29800.0,-2.2(-6.88 %),48000,1434870000,0,0,30500.0,30500.0,29800.0
2011-05-17,5.77,27900.0,-2(-6.69 %),104600,2920090000,0,0,28100.0,28100.0,27900.0
2011-05-18,5.89,28500.0,0.6(2.15 %),10500,298430000,0,0,27900.0,28800.0,27500.0
2011-05-19,5.83,28200.0,-0.2(-0.70 %),77500,2219640000,0,0,29000.0,29800.0,28200.0
2011-05-20,5.79,28000.0,-0.6(-2.10 %),31200,898400000,29000,887400000,29200.0,29200.0,28000.0
2011-05-23,5.54,26800.0,-2(-6.94 %),48600,1315000000,5000,153500000,29000.0,29200.0,26800.0
2011-05-24,5.23,25300.0,-1.8(-6.64 %),27500,696880000,0,0,27000.0,27000.0,25300.0
2011-05-25,4.88,23600.0,-1.7(-6.72 %),60800,1435300000,74200,1761090000,23600.0,24900.0,23600.0
2011-05-26,4.92,23800.0,0.2(0.85 %),70200,1602150000,0,0,22000.0,24300.0,22000.0
2011-05-27,5.02,24300.0,1.5(6.58 %),57900,1381110000,0,0,23700.0,24300.0,22500.0
2011-05-30,4.67,22600.0,-1.3(-5.44 %),39100,927320000,0,0,24400.0,24800.0,22600.0
2011-05-31,4.9,23700.0,0(0.00 %),55000,1266470000,0,0,23700.0,23800.0,22500.0
2011-06-01,5.08,24600.0,1.6(6.96 %),30000,731800000,0,0,23500.0,24600.0,23500.0
2011-06-02,5.39,26100.0,1.7(6.97 %),80200,2089740000,0,0,25800.0,26100.0,25800.0
2011-06-03,5.23,25300.0,-0.8(-3.07 %),66600,1656530000,0,0,27500.0,27500.0,24300.0
2011-06-06,5.37,26000.0,1.1(4.42 %),32800,831300000,0,0,24900.0,26000.0,23700.0
2011-06-07,5.58,27000.0,1.7(6.72 %),74300,1997230000,5000,118500000,25400.0,27000.0,25400.0
2011-06-08,5.43,26300.0,-0.6(-2.23 %),60400,1621150000,0,0,28000.0,28400.0,26300.0
2011-06-09,5.52,26700.0,-0.1(-0.37 %),57100,1473130000,0,0,25600.0,26700.0,25200.0
2011-06-10,5.54,26800.0,1(3.88 %),226300,5956730000,0,0,26200.0,27500.0,25800.0
2011-06-13,5.43,26300.0,0(0.00 %),82300,2127050000,0,0,26500.0,27000.0,25000.0
2011-06-14,5.7,27600.0,1.8(6.98 %),232400,6388080000,0,0,26700.0,27600.0,26700.0
2011-06-15,6.08,29400.0,1.9(6.91 %),155000,4451150000,0,0,29400.0,29400.0,27200.0
2011-06-16,6.34,30700.0,2(6.97 %),147800,4529830000,0,0,30500.0,30700.0,30200.0
2011-06-17,6.61,32000.0,1.4(4.58 %),214900,6824280000,0,0,30100.0,32700.000000000004,30000.0
2011-06-20,6.98,32700.000000000004,1.9(6.17 %),190400,6209810000,50000,1645000000,31000.0,32900.0,31000.0
2011-06-21,6.66,31200.0,-1.4(-4.29 %),89400,2962000000,0,0,34500.0,34500.0,31100.0
2011-06-22,6.57,30800.0,-2.3(-6.95 %),51500,1587080000,545000,19291500000,31500.0,31500.0,30800.0
2011-06-23,6.12,28700.0,-2.1(-6.82 %),10000,288010000,168700,5550230000,28700.0,29800.0,28700.0
2011-06-24,5.85,27400.0,-1.4(-4.86 %),38100,1072980000,105300,3243240000,26800.0,29700.0,26800.0
2011-06-27,5.76,27000.0,-1.2(-4.26 %),31100,841200000,86000,2588600000,27200.0,27500.0,27000.0
2011-06-28,5.63,26400.0,-0.6(-2.22 %),23500,621650000,0,0,26300.0,26900.0,26300.0
2011-06-29,5.61,26300.0,-0.2(-0.75 %),15100,394690000,0,0,26400.0,26900.0,26000.0
2011-06-30,5.8,27200.0,1.1(4.21 %),25600,697800000,0,0,26100.0,27900.0,26100.0
2011-07-01,5.5,25800.0,-1.5(-5.49 %),34700,914010000,0,0,27200.0,27500.0,25800.0
2011-07-04,5.78,27100.0,0.8(3.04 %),69600,1900040000,0,0,26900.0,28100.0,26300.0
2011-07-05,5.76,27000.0,-0.3(-1.10 %),8600,233770000,0,0,27900.0,27900.0,27000.0
2011-07-06,5.76,27000.0,-0.2(-0.74 %),21900,584110000,40000,1164000000,26700.0,27000.0,26600.0
2011-07-07,5.65,26500.0,-0.2(-0.75 %),65800,1711980000,0,0,26200.0,26500.0,25200.0
2011-07-08,5.4,25300.0,-0.7(-2.69 %),25300,635430000,0,0,26600.0,26600.0,25100.0
2011-07-11,5.23,24500.0,-0.6(-2.39 %),37300,925060000,0,0,25000.0,25000.0,24500.0
2011-07-12,5.44,25500.0,0.7(2.82 %),12200,307790000,0,0,25200.0,25500.0,24900.0
2011-07-13,5.38,25200.0,0(0.00 %),13700,342510000,0,0,25200.0,25200.0,24800.0
2011-07-14,5.7,26700.0,1.7(6.80 %),39200,1038320000,0,0,25500.0,26700.0,25300.0
2011-07-15,5.59,26200.0,-0.3(-1.13 %),9800,258710000,0,0,26700.0,26700.0,26200.0
2011-07-18,5.5,25800.0,-0.6(-2.27 %),22400,595750000,10000,282000000,26000.0,27500.0,25700.0
2011-07-19,5.48,25700.0,-0.9(-3.38 %),19100,500700000,40000,992000000,26500.0,26500.0,25700.0
2011-07-20,5.53,25900.0,-0.3(-1.15 %),34200,889920000,0,0,26000.0,26300.0,25400.0
2011-07-21,5.7,26700.0,0.7(2.69 %),124600,3286170000,0,0,25800.0,27000.0,25800.0
2011-07-22,5.55,26000.0,-0.4(-1.52 %),6600,174370000,0,0,27000.0,27000.0,26000.0
2011-07-25,5.48,25700.0,-0.7(-2.65 %),4800,124760000,0,0,26400.0,26600.0,25700.0
2011-07-26,5.53,25900.0,-0.1(-0.38 %),6300,162610000,0,0,25300.0,26400.0,25000.0
2011-07-27,5.5,25800.0,0(0.00 %),7900,202920000,0,0,26000.0,26000.0,25600.0
2011-07-28,5.48,25700.0,0(0.00 %),14100,362470000,0,0,25800.0,25800.0,25700.0
2011-07-29,5.5,25800.0,0.1(0.39 %),51900,1329700000,0,0,25700.0,25800.0,25300.0
2011-08-01,5.33,25000.0,-0.6(-2.34 %),18300,458180000,0,0,25200.0,25200.0,24800.0
2011-08-02,5.04,23600.0,-1.4(-5.60 %),28800,694450000,0,0,24600.0,24600.0,23600.0
2011-08-03,5.25,24600.0,0.5(2.07 %),14800,359460000,0,0,24000.0,24600.0,24000.0
2011-08-04,5.48,25700.0,1.4(5.76 %),44200,1111460000,0,0,24300.0,26000.0,24300.0
2011-08-05,5.36,25100.0,0(0.00 %),9100,227990000,0,0,25500.0,25500.0,24800.0
2011-08-08,5.27,24700.0,-0.4(-1.59 %),44700,1109460000,0,0,25100.0,25100.0,24700.0
2011-08-09,5.06,23700.0,-1.1(-4.44 %),77500,1839550000,0,0,24000.0,24000.0,23500.0
2011-08-10,5.31,24900.0,1.2(5.06 %),72200,1769940000,0,0,23700.0,25000.0,23700.0
2011-08-11,5.38,25200.0,0.7(2.86 %),79300,1956930000,0,0,23700.0,25300.0,23700.0
2011-08-12,5.36,25100.0,0.4(1.62 %),4500,112500000,0,0,24700.0,25200.0,24700.0
2011-08-15,5.59,26200.0,1.2(4.80 %),121200,3145870000,0,0,25000.0,26400.0,25000.0
2011-08-16,5.42,25400.0,-0.6(-2.31 %),9500,243210000,0,0,25100.0,25900.0,25100.0
2011-08-17,5.5,25800.0,0.2(0.78 %),7400,190920000,0,0,25600.0,26000.0,25600.0
2011-08-18,5.65,26500.0,0.7(2.71 %),14300,377640000,0,0,26000.0,26900.0,26000.0
2011-08-19,5.59,26200.0,-0.2(-0.76 %),4200,109960000,0,0,26200.0,26200.0,26000.0
2011-08-22,5.63,26400.0,0.2(0.76 %),9600,254090000,0,0,26500.0,26500.0,26300.0
2011-08-23,5.46,25600.0,-0.9(-3.40 %),20000,521700000,0,0,25900.0,26300.0,25600.0
2011-08-24,5.55,26000.0,-0.1(-0.38 %),155300,4035830000,0,0,26600.0,27300.0,25200.0
2011-08-25,5.44,25500.0,-0.5(-1.92 %),5500,140230000,0,0,25500.0,25500.0,25400.0
2011-08-26,5.4,25300.0,-0.2(-0.78 %),3500,89010000,0,0,25500.0,25500.0,25300.0
2011-08-29,5.57,26100.0,0.7(2.76 %),170500,4270640000,0,0,25900.0,26800.0,24100.0
2011-08-30,5.63,26400.0,1.4(5.60 %),107400,2865780000,0,0,26100.0,26700.0,26100.0
2011-08-31,5.61,26300.0,-0.4(-1.50 %),3000,79040000,0,0,27000.0,27000.0,26300.0
2011-09-01,5.76,27000.0,0.7(2.66 %),54300,1455600000,0,0,26000.0,27100.0,26000.0
2011-09-05,5.55,26000.0,-0.8(-2.99 %),77500,2024690000,0,0,27100.0,27100.0,25900.0
2011-09-06,5.63,26400.0,0.3(1.15 %),47700,1242990000,0,0,26000.0,26400.0,25700.0
2011-09-07,5.68,26600.0,0.5(1.92 %),58100,1523170000,0,0,26800.0,26800.0,26000.0
2011-09-08,5.68,26600.0,0.4(1.53 %),100000,2634950000,0,0,26200.0,26800.0,26000.0
2011-09-09,5.74,26900.0,0.5(1.89 %),83700,2212390000,0,0,26400.0,26900.0,26000.0
2011-09-12,5.63,26400.0,0(0.00 %),53100,1405160000,0,0,26300.0,27300.0,26000.0
2011-09-13,6.04,28300.0,1.8(6.79 %),336100,9401930000,0,0,26500.0,28300.0,26300.0
2011-09-14,6.38,29900.0,1.9(6.79 %),391000,11654700000,0,0,28400.0,29900.0,28300.0
2011-09-15,6.38,29900.0,0.1(0.34 %),146900,4447400000,0,0,29900.0,31000.0,29800.0
2011-09-16,6.14,28800.0,-1.5(-4.95 %),132400,3901160000,0,0,28600.0,29900.0,28200.0
2011-09-19,5.93,27800.0,-1.7(-5.76 %),148700,4139250000,0,0,28500.0,28600.0,27500.0
2011-09-20,5.93,27800.0,0(0.00 %),179800,4911970000,0,0,27500.0,27800.0,26900.0
2011-09-21,5.97,28000.0,0.7(2.56 %),12000,333820000,0,0,28000.0,28000.0,27200.0
2011-09-22,6.04,28300.0,0.5(1.80 %),58100,1633070000,0,0,28000.0,28400.0,27500.0
2011-09-23,5.95,27900.0,-0.2(-0.71 %),42200,1170010000,0,0,28100.0,28300.0,27400.0
2011-09-26,5.76,27000.0,-0.7(-2.53 %),50200,1361630000,0,0,27700.0,27800.0,26800.0
2011-09-27,5.72,26800.0,-0.3(-1.11 %),13300,357970000,0,0,26900.0,27100.0,26800.0
2011-09-28,5.74,26900.0,0(0.00 %),53700,1455380000,0,0,26900.0,27500.0,26800.0
2011-09-29,5.72,26800.0,-0.3(-1.11 %),33300,901300000,0,0,27700.0,27700.0,26700.0
2011-09-30,5.8,27200.0,0.1(0.37 %),39400,1066360000,0,0,26500.0,27400.0,26500.0
2011-10-03,5.76,27000.0,-0.1(-0.37 %),1000,27000000,0,0,27000.0,27000.0,27000.0
2011-10-04,6.08,28500.0,1.5(5.56 %),42800,1156350000,0,0,26000.0,28500.0,26000.0
2011-10-05,5.72,26800.0,-0.2(-0.74 %),6400,171890000,10000,270000000,27600.0,27600.0,26800.0
2011-10-06,6.12,28700.0,1.8(6.69 %),87700,2480780000,0,0,28700.0,28700.0,27000.0
2011-10-07,5.89,27600.0,-0.7(-2.47 %),3400,94100000,0,0,28500.0,28500.0,27500.0
2011-10-10,5.76,27000.0,-0.7(-2.53 %),10900,295700000,0,0,27100.0,27300.0,27000.0
2011-10-11,5.95,27900.0,0.8(2.95 %),1000,27360000,0,0,27000.0,27900.0,27000.0
2011-10-12,5.61,26300.0,-1.1(-4.01 %),12300,328820000,0,0,27200.0,27800.0,26300.0
2011-10-13,5.7,26700.0,0(0.00 %),37900,1007500000,0,0,26700.0,28400.0,25800.0
2011-10-14,5.68,26600.0,0(0.00 %),10300,278350000,0,0,27900.0,27900.0,26100.0
2011-10-17,5.57,26100.0,-0.9(-3.33 %),5300,138920000,0,0,28600.0,28600.0,26100.0
2011-10-18,5.59,26200.0,0(0.00 %),47500,1244910000,0,0,26300.0,26300.0,26100.0
2011-10-19,5.55,26000.0,-0.2(-0.76 %),58200,1519170000,0,0,27000.0,27000.0,25700.0
2011-10-20,5.57,26100.0,0(0.00 %),7500,195540000,0,0,26000.0,26100.0,26000.0
2011-10-21,5.63,26400.0,0.3(1.15 %),48500,1289900000,0,0,27000.0,27000.0,26300.0
2011-10-24,5.57,26100.0,-0.5(-1.88 %),25500,671970000,0,0,27500.0,27500.0,26100.0
2011-10-25,5.44,25500.0,-0.9(-3.41 %),84400,2177240000,0,0,26000.0,26300.0,25500.0
2011-10-26,5.5,25800.0,0(0.00 %),25500,659700000,0,0,25900.0,26000.0,25600.0
2011-10-27,5.59,26200.0,0.3(1.16 %),17000,448450000,0,0,26100.0,26700.0,25900.0
2011-10-28,5.74,26900.0,0.5(1.89 %),53600,1446370000,0,0,26500.0,27400.0,26500.0
2011-10-31,5.55,26000.0,-1(-3.70 %),3600,97350000,0,0,27100.0,27200.0,26000.0
2011-11-01,5.53,25900.0,-1.1(-4.07 %),38000,1011740000,20000,534000000,26700.0,26700.0,25900.0
2011-11-02,5.4,25300.0,-1.3(-4.89 %),9500,241770000,0,0,25600.0,25600.0,25300.0
2011-11-03,5.55,26000.0,0.6(2.36 %),26700,691150000,0,0,24500.0,26200.0,24500.0
2011-11-04,5.5,25800.0,-0.1(-0.39 %),600,15500000,0,0,25900.0,25900.0,25800.0
2011-11-07,5.63,26400.0,0.6(2.33 %),17500,455300000,0,0,25500.0,26400.0,25500.0
2011-11-08,5.53,25900.0,-0.1(-0.38 %),43800,1132780000,0,0,25700.0,26000.0,25000.0
2011-11-09,5.33,25000.0,-0.9(-3.47 %),23900,610060000,0,0,25900.0,25900.0,25000.0
2011-11-10,5.23,24500.0,-1(-3.92 %),8600,214170000,0,0,25000.0,25400.0,24500.0
2011-11-11,5.25,24600.0,-0.3(-1.20 %),32200,816590000,0,0,24900.0,25900.0,24600.0
2011-11-14,5.26,23700.0,-0.7(-2.87 %),6900,161830000,0,0,22900.0,23700.0,22800.0
2011-11-15,4.86,21900.0,-1.6(-6.81 %),11000,244970000,0,0,22400.0,23500.0,21900.0
2011-11-16,4.62,20800.0,-1.5(-6.73 %),15000,313160000,0,0,21000.0,21000.0,20800.0
2011-11-17,4.69,21100.0,0.2(0.96 %),14500,316180000,0,0,21000.0,22000.0,21000.0
2011-11-18,4.51,20300.0,-1.5(-6.88 %),16700,347010000,0,0,21600.0,21600.0,20300.0
2011-11-21,4.35,19600.0,-1.2(-5.77 %),13000,255880000,0,0,20100.0,20100.0,19600.0
2011-11-22,4.35,19600.0,-0.1(-0.51 %),29800,588690000,0,0,19300.0,20000.0,19300.0
2011-11-23,4.4,19800.0,0(0.00 %),64500,1239710000,0,0,20000.0,20200.0,18700.0
2011-11-24,4.2,18900.0,-0.3(-1.56 %),65600,1222390000,0,0,19200.0,19300.0,18400.0
2011-11-25,4.31,19400.0,0.8(4.30 %),46300,872900000,0,0,18200.0,19400.0,18200.0
2011-11-28,4.2,18900.0,0(0.00 %),51000,958310000,0,0,18600.0,19500.0,18500.0
2011-11-29,4.04,18200.0,-0.6(-3.19 %),80800,1480870000,0,0,18600.0,19000.0,17900.0
2011-11-30,3.98,17900.0,-0.4(-2.19 %),74000,1327400000,212800,4149600000,18000.0,18200.0,17700.0
2011-12-01,3.82,17200.0,-0.7(-3.91 %),27600,488050000,0,0,17800.0,18300.0,17200.0
2011-12-02,3.82,17200.0,-0.5(-2.82 %),35600,613360000,0,0,17200.0,17900.0,17000.0
2011-12-05,4.06,18300.0,1.1(6.40 %),44600,818260000,0,0,18100.0,18400.0,17600.0
2011-12-06,4.09,18400.0,0.1(0.55 %),34400,622760000,0,0,17200.0,19000.0,17200.0
